Id,SalePrice
1581,148039.05001964228
1582,117446.26225478335
1583,304053.5842281404
1584,226098.15898744678
1585,143056.17133299029
1586,62850.79436702533
1587,106437.33380397742
1588,145186.2671525419
1589,110274.47117738714
1590,133528.11930052697
1591,92868.18677614172
1592,122190.84443807066
1593,120896.05361167867
1594,119455.68643861571
1595,134716.73579438985
1596,221502.44244253167
1597,191212.87594274132
1598,200787.60136113001
1599,166108.64717008153
1600,166414.75707591654
1601,66175.60060814446
1602,133221.31987588608
1603,84839.05628323618
1604,255273.7812473293
1605,243669.10635895783
1606,164317.36207926867
1607,182870.34194858914
1608,212507.35483149186
1609,179532.60823060817
1610,140913.16038304882
1611,137907.45588939794
1612,171340.6494234167
1613,165668.04504653398
1614,122980.2600402639
1615,88326.58134227848
1616,78427.93748943655
1617,89208.4724879754
1618,121926.2903467762
1619,130634.00131719741
1620,183321.36460279807
1621,143812.53577011323
1622,143765.8816323937
1623,261711.270268833
1624,227064.6339103826
1625,131964.05077916884
1626,172667.79604211389
1627,197678.13298735968
1628,282500.2048334925
1629,174916.48074483397
1630,341981.63043038134
1631,215436.32435151385
1632,239747.71256023055
1633,164932.7460618595
1634,181941.5148938731
1635,173225.28208149722
1636,155084.92585396842
1637,206370.46174188002
1638,190487.9989306586
1639,190610.35242829623
1640,259052.7663322485
1641,186776.20071785228
1642,225666.1522858368
1643,214107.92483011528
1644,228239.46018005427
1645,185757.87193071202
1646,158793.97862038115
1647,166227.418943722
1648,127986.23676239193
1649,135833.19983164556
1650,109986.48017464347
1651,116052.21576513383
1652,98316.30820480778
1653,97905.01511190046
1654,147261.9683239955
1655,143214.21092926498
1656,143924.48535910717
1657,147024.58421587202
1658,146189.70977411166
1659,119746.76617983027
1660,153408.76489368582
1661,425757.0683799662
1662,382692.8985040395
1663,377537.933861251
1664,467920.4132101613
1665,303526.7585151252
1666,319339.45268976805
1667,378268.12508797465
1668,332169.197121786
1669,296612.49481200794
1670,350365.8716947699
1671,267222.8298494945
1672,415648.902828523
1673,275831.254371124
1674,227698.31739970154
1675,194476.4359797574
1676,190474.67311095604
1677,217164.13294759922
1678,437120.2165487661
1679,371166.0794250341
1680,344033.0013341982
1681,248916.89012067247
1682,300346.07034190465
1683,179660.89198707286
1684,175263.57245168203
1685,168366.2010288162
1686,171255.34847183287
1687,164739.99899635592
1688,193134.53653149487
1689,193900.9745482858
1690,193701.76418481165
1691,182868.29756813124
1692,261960.13044898817
1693,165533.1963349274
1694,180533.79866366737
1695,155257.22894238212
1696,277750.79374436213
1697,155727.40088588902
1698,331415.6691905686
1699,304248.92607345263
1700,247983.1912417096
1701,276274.13116774755
1702,245200.3025281214
1703,242199.8105758715
1704,269489.83471305633
1705,242945.20204622744
1706,417542.233120497
1707,209094.4097531156
1708,197632.40921976796
1709,258046.8026196919
1710,213381.9019618517
1711,262693.83348184626
1712,255012.1380974176
1713,267605.4469882384
1714,223178.20855833354
1715,197703.17312135265
1716,179612.15418047353
1717,171228.59807478156
1718,132114.14919471412
1719,199789.3792899801
1720,244847.69837725558
1721,173509.2592050031
1722,124880.76160700442
1723,158183.54093417432
1724,197967.59091973686
1725,239132.52903605954
1726,185201.4842959576
1727,158053.87616417214
1728,182148.8809150735
1729,157347.5594183706
1730,145307.12381288415
1731,123151.13920738852
1732,130002.20032877343
1733,122368.05683660973
1734,123789.58136818503
1735,123970.10041680535
1736,111252.08211287235
1737,272112.7253352348
1738,227366.43178225588
1739,246856.68142793787
1740,210061.63171386335
1741,187118.69920487225
1742,164929.2043917159
1743,173086.00009322667
1744,300617.5361283142
1745,215096.0037714198
1746,198094.7415463491
1747,213844.00732080216
1748,220510.12093807381
1749,153714.33976708428
1750,136846.2216996442
1751,265962.40509588504
1752,118987.46869218102
1753,150112.66369079635
1754,206119.44214061185
1755,177913.28035494167
1756,116932.99197267058
1757,120294.0488226524
1758,139227.94830924578
1759,166794.1066603727
1760,164934.53792455338
1761,152128.15210586088
1762,169210.62678036583
1763,181998.41684221607
1764,117509.97246990567
1765,172264.53070602694
1766,188525.42054335453
1767,209085.42536707936
1768,141511.67552861111
1769,172275.18285741424
1770,136318.9297144775
1771,126471.29802510423
1772,144833.58571325598
1773,126047.98093269313
1774,170061.0692628865
1775,135223.79482135305
1776,127564.36603590244
1777,108310.27000683061
1778,127847.7784873845
1779,113928.5735273567
1780,171030.0606927543
1781,134994.09557614272
1782,85962.56939751832
1783,138126.90350183705
1784,100997.29121428654
1785,130758.5261335905
1786,135195.95796390524
1787,158854.08799242866
1788,58115.66785019468
1789,99111.93283246836
1790,82133.5682979858
1791,189917.7835243009
1792,164689.8623734916
1793,136526.64210364304
1794,133774.60361462805
1795,137770.21003139508
1796,118389.36701860296
1797,128329.2541447314
1798,116096.897670098
1799,105405.10150213723
1800,124748.20397346995
1801,124192.09200181827
1802,136569.73615786643
1803,152338.60854169296
1804,142461.24650686985
1805,133441.4882204194
1806,121112.36234116051
1807,146808.26148292102
1808,115958.18135616397
1809,108888.6619899401
1810,139629.52753655
1811,102189.90314381069
1812,106092.1111320529
1813,121509.51915921483
1814,92528.14183612456
1815,55549.48112904713
1816,95767.37129963639
1817,118961.32933275982
1818,164253.66660925123
1819,130896.49538883595
1820,68936.85078349843
1821,117091.64765135119
1822,147014.4720158923
1823,54401.92675726305
1824,135132.7491658724
1825,132245.89439867536
1826,106804.40280553432
1827,101777.16960623427
1828,133343.990399923
1829,120668.2424269126
1830,148906.75096630678
1831,148562.03305645427
1832,105012.33504819086
1833,150331.8182741824
1834,124253.92889232795
1835,133563.41954439302
1836,129921.30303674645
1837,89745.54161915583
1838,131336.67040575272
1839,91494.8620667359
1840,137871.72005505426
1841,144950.41785021196
1842,96448.3151609018
1843,135634.30028020285
1844,134125.39425093384
1845,142473.21051090796
1846,162789.47935186364
1847,170781.69831745783
1848,55730.78342973989
1849,110216.11920752858
1850,119697.1588711713
1851,163301.72427757247
1852,129333.58260680587
1853,130796.72921835457
1854,168244.0831436633
1855,150725.742245953
1856,222358.39300075267
1857,158787.0064675511
1858,146341.23180729063
1859,115261.46515997541
1860,156883.771520124
1861,114440.47459310117
1862,311382.2529381282
1863,299577.5076064402
1864,299653.8613923114
1865,334053.2692546034
1866,331836.14071973984
1867,225772.46486270253
1868,302264.1967472065
1869,201993.27024148093
1870,227528.34701712462
1871,249729.96347799775
1872,168136.6173930105
1873,237037.1512761781
1874,147206.68987993628
1875,210368.70413232577
1876,202391.8693911257
1877,218915.3756291526
1878,210326.26623039023
1879,131514.6654615099
1880,123800.32887144982
1881,244695.56174910613
1882,252195.54164389637
1883,188133.35162883418
1884,205924.28063760427
1885,250325.37780908807
1886,302936.2427846758
1887,216345.73616301524
1888,266840.77826951427
1889,161893.96953463845
1890,122576.93718008742
1891,134027.55431012335
1892,101750.26562175038
1893,137614.34956140313
1894,129933.8408456408
1895,149260.3823311693
1896,136189.8278288935
1897,126653.4809121445
1898,119668.7252146117
1899,139509.95335234882
1900,143362.9732925123
1901,157131.84424323298
1902,161142.59427937923
1903,208036.06597110597
1904,138373.583617391
1905,186948.79378889254
1906,148104.12015433988
1907,219323.40054779442
1908,103782.73068329797
1909,129862.18728354614
1910,116950.4520241377
1911,198952.1692295181
1912,291783.0948360303
1913,153099.6594469719
1914,66534.58996607467
1915,285407.4589736442
1916,70307.73245626483
1917,260414.17237042595
1918,142380.5281651848
1919,175471.557698416
1920,155683.02929709858
1921,389638.8441995658
1922,323350.7643841645
1923,217987.03681358037
1924,238275.18632406194
1925,201529.15531760917
1926,379567.0813109868
1927,136429.99461200915
1928,165170.66892655368
1929,118359.11331661748
1930,134633.95155097713
1931,141006.77411013405
1932,140327.75182639848
1933,173388.18169696222
1934,183425.6313154654
1935,173171.9053427146
1936,194133.49987229198
1937,186244.96079572773
1938,169231.20832795388
1939,238405.3558149822
1940,184837.22452294896
1941,172688.9899819447
1942,187958.48498082618
1943,190906.11578766175
1944,327587.757363044
1945,363675.01507297903
1946,158045.0693368736
1947,300566.0469877895
1948,182854.6976746292
1949,251746.43948701437
1950,179145.7021124534
1951,258352.3102639952
1952,231841.408027636
1953,174017.2012486232
1954,178487.93920686794
1955,131043.21013199321
1956,313333.46115015773
1957,153201.80460873118
1958,301012.1345481049
1959,146841.44612108095
1960,111905.47547242096
1961,116733.04766646953
1962,102659.74891760568
1963,110687.28035446852
1964,109134.76823839583
1965,142713.041004561
1966,141564.52344925015
1967,283579.06952034606
1968,410421.35268680356
1969,378003.5975674075
1970,414272.1723597757
1971,449192.16463808675
1972,375572.5461116744
1973,250684.61441126757
1974,327806.83163169806
1975,469688.27864946594
1976,261151.46302060835
1977,344305.932106707
1978,332375.85273682774
1979,324846.6873818709
1980,196737.30215221614
1981,338133.7681532412
1982,215603.70134941634
1983,199130.74785357513
1984,165333.76707553605
1985,219995.17578511187
1986,211395.09399002287
1987,174141.02550660854
1988,170447.40963251854
1989,195830.47942943792
1990,211106.76169051262
1991,219313.4564747755
1992,217054.05984613282
1993,171008.28825028497
1994,249484.62183685452
1995,184083.54900716763
1996,247913.5449351468
1997,306346.2348282115
1998,316421.9056102022
1999,256682.35010433488
2000,289981.8668842321
2001,265134.6310796101
2002,236166.62516515824
2003,244843.35829704357
2004,259557.21458712663
2005,229611.81339289248
2006,217522.18756065232
2007,244676.39909793812
2008,210544.84840512017
2009,190346.5742050069
2010,197265.78347458036
2011,144108.73509710794
2012,170667.69452730997
2013,182861.4577990885
2014,197579.8996835436
2015,212608.32090578816
2016,187814.5780890032
2017,202467.45057033253
2018,124700.44963940833
2019,130365.95483912957
2020,110857.46126543074
2021,106105.55084274903
2022,185233.47152187157
2023,151149.0892944529
2024,267806.75886489113
2025,342250.2285839302
2026,168253.995821136
2027,148553.99639875838
2028,150147.103700503
2029,157334.06094844994
2030,269946.7012683832
2031,235584.07530516596
2032,256580.18908739203
2033,257662.14065861586
2034,165987.21572137362
2035,208710.59034098225
2036,196076.09139664183
2037,200766.01493751587
2038,295465.54446487373
2039,224276.92078633994
2040,303819.9763443626
2041,284034.33967198094
2042,197786.69082244515
2043,172096.33872461016
2044,194022.6880220134
2045,208163.4523432581
2046,150238.81313037215
2047,150431.94590293185
2048,134625.79627269204
2049,149324.2284561281
2050,179676.6840241529
2051,98449.67000577765
2052,122288.852102977
2053,146332.36664900355
2054,86231.26897766732
2055,156247.9960205147
2056,132816.98495889717
2057,130696.85925051122
2058,216146.73405205505
2059,140937.86078949593
2060,167904.53620502196
2061,188821.98158158915
2062,133196.54271534825
2063,112719.4048555746
2064,139629.6221853327
2065,123516.21770914964
2066,164855.76056180923
2067,120733.26627082044
2068,158849.50573566434
2069,81112.297888308
2070,113117.04138451902
2071,93815.67454150565
2072,145237.4619238916
2073,132997.53447325315
2074,183096.88652201527
2075,150028.81180876298
2076,120296.33438373866
2077,151227.60266013013
2078,123117.27774812962
2079,145269.97740951597
2080,112440.84484357577
2081,134497.85916940245
2082,118183.30510278736
2083,142983.18344635316
2084,100921.90219537778
2085,118361.39178219184
2086,111408.89403737076
2087,124159.97521249937
2088,107833.96881588416
2089,83480.77680614326
2090,127367.72381555944
2091,108927.29794964181
2092,121794.4057916126
2093,133819.52247398585
2094,111197.78119799217
2095,149638.14341884895
2096,80338.04650070808
2097,98519.29050523219
2098,154891.0133526005
2099,50066.33191731579
2100,88476.12727551238
2101,129026.45906041062
2102,135692.51280591916
2103,102942.8351781409
2104,151779.3978327628
2105,124944.04193028122
2106,77006.52818547623
2107,203787.5544932941
2108,118724.77667883191
2109,103468.11798195128
2110,131985.85993208858
2111,142005.74500755908
2112,141946.95667177357
2113,122843.79991637371
2114,118079.11417559287
2115,162314.4283842795
2116,114485.71825588214
2117,156974.90402579578
2118,130287.11250248084
2119,109204.52607246066
2120,111113.63434617993
2121,79422.51240016341
2122,114077.1293589271
2123,78989.7154152464
2124,165218.36263453745
2125,141583.42894543696
2126,160308.0905610167
2127,176122.8777489181
2128,132932.09369316878
2129,95558.15680092569
2130,138993.8057581971
2131,138214.58833083598
2132,119328.51578528235
2133,121452.78396336804
2134,126079.16776652729
2135,97211.90011990693
2136,85199.40827722521
2137,106161.95124158454
2138,134944.94716002728
2139,151069.4256604783
2140,137620.55656748847
2141,147146.38271406404
2142,128487.78811660325
2143,144867.64284984325
2144,143964.6865898737
2145,133945.99166547242
2146,157813.3968155882
2147,164121.25949725482
2148,128294.28980346928
2149,147710.24613487622
2150,212406.8347676192
2151,115939.38810548704
2152,175763.02014421843
2153,168226.35172569103
2154,108882.9942595906
2155,138285.45562976817
2156,280422.29559056833
2157,237603.37548326663
2158,244205.6428251558
2159,210035.30055924226
2160,177637.78154814965
2161,233620.3597402235
2162,359559.4374156307
2163,349566.43477207376
2164,245142.80175660914
2165,187768.60336342236
2166,150321.44848517905
2167,223084.1570385325
2168,202308.90293646642
2169,201419.6077864032
2170,217341.98735561105
2171,150151.11277378522
2172,129086.12951916995
2173,153642.34783068678
2174,230425.6825787888
2175,293526.32669751253
2176,306590.86049699085
2177,232500.30977594884
2178,215796.09922562633
2179,140736.26146503515
2180,224053.9158865662
2181,190745.97738055934
2182,213152.83841582778
2183,190182.81534399258
2184,129324.875866434
2185,132930.242591137
2186,143811.06381344458
2187,147610.07758844353
2188,148967.36379625968
2189,267267.40006444603
2190,79745.61081230582
2191,78553.48952551917
2192,87269.36781229542
2193,110053.72598645369
2194,91178.06419405839
2195,114138.99815834947
2196,104020.80492996688
2197,115366.24418297668
2198,154563.67512735497
2199,179698.40987993276
2200,151361.2834830898
2201,146454.33870918705
2202,197659.0014014112
2203,145911.64272708335
2204,174676.46535900372
2205,124251.92002934468
2206,155477.47709386694
2207,202707.8065201233
2208,230122.0109904624
2209,221547.3783618469
2210,115628.04474071482
2211,109624.42509742065
2212,115832.87475691005
2213,99337.1271717994
2214,144911.71090677666
2215,101036.70140594822
2216,157942.79792354713
2217,66893.42364117442
2218,83146.35029088917
2219,76832.53424278341
2220,84204.50375605878
2221,285714.4685213772
2222,264289.83449976804
2223,295703.4150989409
2224,209471.33915487785
2225,126575.76819326803
2226,185426.3770932843
2227,192019.70673935578
2228,257749.62191155762
2229,251350.6380686203
2230,140256.6082467133
2231,202177.27797165324
2232,174171.48512459797
2233,190236.7394054272
2234,251392.36641864118
2235,226058.82829498308
2236,270117.7983534497
2237,328743.03284872964
2238,202432.3506780322
2239,112703.74288148654
2240,167040.25918706803
2241,163883.87856872118
2242,131639.1862851376
2243,130763.22093687292
2244,107069.03076391944
2245,95445.68442976465
2246,146689.73871273792
2247,105114.44795886305
2248,119718.83925389194
2249,116858.188334733
2250,125138.9459810422
2251,143604.4966277831
2252,178124.755289979
2253,142742.50390976865
2254,176218.6958700145
2255,190246.7579439942
2256,181068.72099262208
2257,210770.25824216753
2258,161824.45147840068
2259,170093.63269211317
2260,164496.4468822488
2261,171928.01255599124
2262,193664.2292545791
2263,351592.9353278321
2264,470179.00916287454
2265,182787.79365422967
2266,286599.99138093524
2267,357901.3622172029
2268,399556.6103878498
2269,147045.0054265316
2270,197402.20764969016
2271,215013.65160881286
2272,209225.2978410116
2273,170266.60000561748
2274,189725.87026490294
2275,163255.01780742907
2276,193695.03802416887
2277,182047.4095177943
2278,145136.39405613215
2279,132829.39276082284
2280,122888.56490878049
2281,169261.32547296092
2282,193244.57010761625
2283,108369.06088288553
2284,120149.2693186298
2285,140930.1460557636
2286,121207.86600289054
2287,349282.941932334
2288,260340.16484887348
2289,343770.27389595396
2290,433400.9245138635
2291,317082.78547769634
2292,415178.4169231164
2293,442541.24838979676
2294,376633.69800479786
2295,455136.7904976579
2296,274546.351883379
2297,318090.46754733403
2298,319004.69951939944
2299,348761.4899932829
2300,333814.77484189306
2301,293803.78087678185
2302,241003.50671019068
2303,243324.79460156558
2304,223178.36785045825
2305,190210.46897638746
2306,187915.754958725
2307,192358.83923591257
2308,218746.94636408126
2309,285387.2029612794
2310,205043.48770103662
2311,198635.90085104815
2312,169018.09849907737
2313,173540.27232849016
2314,177817.55511810695
2315,172865.75543658892
2316,176575.43552167455
2317,190381.15285784283
2318,174079.21463993192
2319,180121.00192553055
2320,173964.75876355532
2321,230104.02106291734
2322,174695.9409427024
2323,188129.4963101917
2324,172719.53012170066
2325,211318.03027785488
2326,168149.45660498957
2327,200736.62917101607
2328,228903.1405164935
2329,189363.84450230538
2330,182492.49993361055
2331,340866.7244079788
2332,376634.99674375413
2333,314240.34005473444
2334,245533.28185891046
2335,278399.93821078923
2336,319809.69964271167
2337,190502.32477031735
2338,263033.9343197631
2339,216979.22394055885
2340,397374.50703268475
2341,203733.5107691711
2342,235039.61055866492
2343,225682.39504907772
2344,210187.67178701502
2345,221708.73198945448
2346,205609.58529521167
2347,190448.48038437517
2348,237182.64497674952
2349,157014.5231188329
2350,301621.32772610185
2351,246171.5404020074
2352,248876.51488557592
2353,231458.04625267207
2354,131513.70220356103
2355,141133.2419583989
2356,156034.01795827766
2357,189947.08783982095
2358,202649.02137665523
2359,135764.7097026584
2360,114991.60394295683
2361,139603.91268131635
2362,283890.683603514
2363,142311.77382426156
2364,155100.5448597726
2365,214085.7996245748
2366,179608.2295129869
2367,210418.04951560718
2368,208027.60923801936
2369,210533.14056704892
2370,154167.06562496556
2371,163408.09585745377
2372,188789.8071298108
2373,269502.51625489525
2374,308538.2596381334
2375,245282.22766368417
2376,281113.20790269284
2377,320676.14532127616
2378,138674.92677575973
2379,203029.54349274375
2380,159008.60757744516
2381,187764.97831007408
2382,194088.05350367742
2383,209259.54825574247
2384,245656.4076323012
2385,154055.3161162621
2386,140795.691194856
2387,133756.92153330593
2388,94277.09600746426
2389,125059.37813963105
2390,139091.6996944968
2391,147262.38203243515
2392,107461.52725304506
2393,168438.7672471739
2394,140390.31986151307
2395,204580.44907206533
2396,144153.40283006273
2397,216201.98745390735
2398,133547.89612633153
2399,71365.51632652429
2400,57648.91603263677
2401,110695.28238326036
2402,142434.4610636583
2403,144268.96561391887
2404,154892.6935490219
2405,159962.69512266264
2406,134297.21529518708
2407,131645.0210424143
2408,141274.10379938903
2409,121415.97130634716
2410,174420.63786832453
2411,117356.99516511775
2412,159036.0086948676
2413,130980.75835134344
2414,141080.52580411523
2415,141201.00460929063
2416,130368.67213900576
2417,131394.95478701295
2418,119570.27748005085
2419,136702.1665420225
2420,124442.70249151335
2421,144643.9263378475
2422,117961.66622516056
2423,120915.11435955999
2424,157197.08250784635
2425,204759.82016927557
2426,135583.50503363588
2427,126043.1155311664
2428,183724.8437118837
2429,110841.60504340216
2430,131463.9514260241
2431,127697.57760694606
2432,136869.23152844663
2433,139422.0009853177
2434,139179.99265894055
2435,148725.7331899679
2436,95751.33383423382
2437,108851.57035728177
2438,122040.40920313286
2439,102980.32904806797
2440,125107.30110826367
2441,112661.85152946069
2442,96772.4609032486
2443,116634.87533346051
2444,133759.31028633437
2445,94970.22639923792
2446,129680.9832812337
2447,170777.69453745685
2448,137569.8771762628
2449,119826.07941672984
2450,159210.82113803687
2451,128507.72697390868
2452,191507.8422803564
2453,87701.89269852653
2454,115744.17806687363
2455,121293.56872389396
2456,141862.49318350607
2457,123717.5866203308
2458,126088.52488642225
2459,102921.67039073806
2460,138116.69297051
2461,116694.18114003171
2462,131824.54373013775
2463,122946.68225304961
2464,178387.33887369308
2465,147336.3815567374
2466,126742.7943560312
2467,132797.53753870414
2468,89155.43115864618
2469,92433.3955159708
2470,196782.96836474404
2471,209022.101358478
2472,179242.2947873162
2473,117135.12178933182
2474,107344.64989177942
2475,210898.04082103894
2476,112060.16892077756
2477,134944.72823739686
2478,159828.10375243486
2479,114257.02459380859
2480,133249.75415847253
2481,128374.27660353678
2482,126291.98341879333
2483,112010.41907744254
2484,122889.03166430762
2485,124556.63103421092
2486,150624.5002173105
2487,206606.76916838755
2488,153097.47957698893
2489,153560.9284012171
2490,139640.98137083038
2491,83598.83091916534
2492,203125.84389784213
2493,150880.0987510872
2494,164515.09958310344
2495,96962.46918084813
2496,246172.15559431317
2497,170240.17350781005
2498,109573.61382989227
2499,83382.80426986827
2500,124968.04345266058
2501,149792.15898152156
2502,145321.66235919218
2503,107082.38509890174
2504,172759.1800520231
2505,223682.83919173514
2506,251414.96888549122
2507,283646.29613437504
2508,249811.89698421
2509,218440.0962619415
2510,224545.10661308077
2511,174174.84524663107
2512,202118.6180810719
2513,235721.07604773092
2514,241275.3514070963
2515,146426.04004836353
2516,171155.937645014
2517,142683.15682050926
2518,154108.84098381328
2519,228089.7246111264
2520,217140.85052366523
2521,186716.03012742172
2522,231376.43496577963
2523,125291.75608806527
2524,134761.76262643305
2525,136295.43657712865
2526,135574.83878883714
2527,119504.7211312004
2528,122420.14755099374
2529,136114.6509097588
2530,113445.11886522987
2531,252753.8800442022
2532,222859.1202951639
2533,201857.94640850922
2534,243318.8800193776
2535,314614.1496135404
2536,240018.75775584465
2537,239912.74015649912
2538,177462.10202440753
2539,191970.95142832142
2540,174279.01231096376
2541,173884.50994603988
2542,159690.36722841603
2543,131636.29028779274
2544,120555.23564728379
2545,141672.73454983236
2546,135654.00251084467
2547,138993.3132236335
2548,151811.53090932543
2549,155539.74274332076
2550,750189.3311855323
2551,142990.89111336443
2552,131106.00035579753
2553,80484.36854870347
2554,101330.9534495046
2555,109892.47954491604
2556,98736.40627109708
2557,111648.78448160882
2558,150152.0690081224
2559,140209.69445350295
2560,136438.57566466363
2561,128316.3808053901
2562,123746.62070046303
2563,128547.20510362866
2564,177718.56746925996
2565,126135.1988449435
2566,151756.7493281057
2567,143377.61028592236
2568,197835.5248294347
2569,203057.7361453684
2570,115980.64407740347
2571,175464.68549103168
2572,150149.4926418489
2573,232447.28440086803
2574,251399.58437264344
2575,133950.80691266817
2576,118944.57491881322
2577,145984.57825558825
2578,85105.3954178722
2579,64932.69572647919
2580,109753.74554253332
2581,119819.06975000174
2582,114901.55131116923
2583,253556.235514812
2584,169379.58162078235
2585,193637.2164944878
2586,230955.82014322316
2587,199559.32462545112
2588,139857.42051904454
2589,147791.2870590592
2590,204419.17267882486
2591,199981.1237415716
2592,217915.1698655847
2593,253584.86604773218
2594,174953.74548187817
2595,211851.58900837784
2596,300826.6180695767
2597,191405.82075107674
2598,277841.45462659805
2599,334869.16445359116
2600,158268.29547884676
2601,152398.4499817479
2602,86918.0076848047
2603,98275.40220539148
2604,88699.62475266043
2605,86389.80034082086
2606,156897.83948541514
2607,196151.87280376168
2608,207949.83074508363
2609,172795.75955573458
2610,104095.82619118359
2611,147179.13343707437
2612,159038.65465708124
2613,124054.70986043154
2614,121461.90005294365
2615,159419.75734032833
2616,143216.92485984537
2617,186930.69712081813
2618,221255.24216256113
2619,201972.2226101685
2620,185353.43505051208
2621,172363.50188437867
2622,181433.43151892166
2623,242728.37963117586
2624,296534.7064917418
2625,294286.5315600594
2626,172986.21549233055
2627,156590.20280018082
2628,429152.9384853364
2629,451888.2124756269
2630,332024.0812868962
2631,429256.9224942388
2632,388548.74898117257
2633,292100.0874217075
2634,396133.210564471
2635,158654.03767626444
2636,179081.42608369683
2637,176660.93107553202
2638,254605.51810059615
2639,183945.29110546672
2640,154113.56296558667
2641,105031.52383024813
2642,198772.98122642995
2643,102650.39060965448
2644,122078.59637327492
2645,108488.27356626782
2646,97601.81606831892
2647,110316.67358329933
2648,146561.43928908816
2649,136077.28608886115
2650,129516.3827586666
2651,141452.49792296387
2652,376222.5065940019
2653,237794.24971624074
2654,241150.85468921653
2655,392811.5820677754
2656,303251.70316202816
2657,348120.32619885274
2658,301335.60702275904
2659,273594.4414769112
2660,350421.1508399624
2661,336445.750268395
2662,352137.46832960506
2663,278322.71991271083
2664,273255.84657447576
2665,325710.33231798955
2666,285046.2835454645
2667,163405.10459138453
2668,177040.04096869583
2669,177988.12866131065
2670,268931.67153959203
2671,183578.0218758784
2672,194613.5348586279
2673,202833.27169525236
2674,198990.69595689085
2675,164132.2241117499
2676,191155.15446834467
2677,198436.1182448622
2678,238574.5275583701
2679,265387.46164183377
2680,266289.4990294493
2681,390966.546478974
2682,310401.6452964582
2683,493358.05421608174
2684,304801.59603647876
2685,327309.07247579447
2686,252150.39662586595
2687,293722.71129742544
2688,215541.75777875973
2689,197873.79321870778
2690,418096.49352576537
2691,179012.70777772722
2692,131981.31446027878
2693,201361.4078186391
2694,136226.97106731066
2695,198028.51883762985
2696,185956.48308466026
2697,188305.32173871563
2698,201861.0305134654
2699,176274.0674311933
2700,159593.36742147696
2701,156544.01552417048
2702,121500.07375789329
2703,122358.6694773819
2704,138679.15455644677
2705,117189.56815850735
2706,114496.67049429912
2707,127560.35035979342
2708,128455.11504982613
2709,98178.14797769197
2710,122501.1986621423
2711,285972.6902543743
2712,358353.2713081859
2713,162967.96367020623
2714,143194.94517698005
2715,164444.68313840535
2716,138197.20197774464
2717,184411.94277264184
2718,214005.24264592747
2719,167094.57477314404
2720,173868.67652261676
2721,130478.13898802914
2722,174274.62682094175
2723,140469.9961037073
2724,123983.10366247193
2725,132520.03823046386
2726,149798.64806167595
2727,171416.6874993305
2728,180376.2199392037
2729,143909.9215753063
2730,144908.92233667022
2731,123955.3125726436
2732,128211.98895653638
2733,148815.36910829542
2734,147544.10306605825
